NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5282.11,-5293.778,-5236.90800000001,-5240.1,-5211.352,-5190.84,-5187.808,-5159.116,-5184.658,-5128.85,-5097.916,-5088.502,-5063.678,-5001.278,-4823.028,-4834.54399999999,-5017.542,-5067.398,-5076.502,-5079.24,-5100.002,-5036.874,-5165.60200000001,-5115.84,-5166.56,-5272.79,-5303.164,-5331.46,-5347.946,-5346.672,-5337.98,-5325.064,-5317.324,-5228.87599999999,-5287.76,-5330.12,-5326.702,-5366.174,-5418.09,-5458.796,-5405.154,-5447.44,-5454.048,-5436.94,-5329.442,-5302.588,-5365.736,-5337.462,-5337.36399999999,-5325.778,-5397.08,-5440.944,-5452.602,-5485.352,-5532.302,-5574.632,-5514.33,-5451.70200000001,-5493.504,-5540.398,-5445.808,-5324.574,-5195.84799999999,-5052.288,-5086.686,-5362.72000000002,-5427.506,-5408.45600000001,-5265.66800000001,-5315.054,-5422.016,-5415.992,-5423.168,-5221.958,-5312.748,-5405.8,-5510.86600000001,-5423.76,-5340.562,-5343.954,-5338.316,-5312.09,-5349.72,-5280.536,-5189.72199999999,-5303.172,-5268.36399999998,-4693.58000000002,-4980.80800000001,-4944.86399999998,-4894.43,-5341.37999999999,-5133.92800000004,-5623.664,-5544.612,-5137.27200000001,-4841.22799999999,-5351.77799999997,-5473.278,-5655.87199999999,-5776.886,-5847.76000000001,-5929.70999999999,-6162.04799999998,-6169.224,-6037.76200000001,-5265.24999999994,-3071.76400000004,-2455.07399999997,-3658.74999999984,-5691.57600000001,-6237.38399999998,-6226.8,-6064.97400000002,-5986.032,-5929.912,-5892.72,-5898.496,-5826.474,-5719.39,-5723.63399999999,-5847.02600000001,-5905.88,-5935.128,-5856.954,-5779.06600000001,-5746.006,-5730.298,-5738.958,-5714.728,-5697.54,-5696.272,-5684.848,-5663.22,-5645.878,-5639.134,-5596.266,-5555.712,-5497.20600000001,-5373.33600000001,-5211.152,-5156.64,-5149.132,-5036.96,-4329.048,-4595.74000000001,-5255.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5317.31,-5265.538,-5252.072,-5270.336,-5304.808,-5219.814,-5190.666,-5205.728,-5206.992,-5213.656,-5199.468,-5191.922,-5090.638,-5047.54,-5058.016,-5059.09,-5051.69,-4895.546,-4802.89199999999,-5015.97999999999,-5088.384,-5095.288,-5089.096,-5084.934,-5139.89,-5150.406,-5085.684,-5117.876,-5204.328,-5256.22000000001,-5287.896,-5318.66,-5322.528,-5316.652,-5304.552,-5297.182,-5271.832,-5322.456,-5401.69800000001,-5250.24800000001,-5257.114,-5297.898,-5364.618,-5422.88,-5416.4,-5333.72800000001,-5381.04799999999,-5318.62,-5228.74,-5235.928,-5194.148,-5167.38,-5240.232,-5274.184,-5282.194,-5323.67999999999,-5360.506,-5406.938,-5453.608,-5478.59,-5408.98400000001,-5427.03,-5506.832,-5471.732,-5362.114,-5246.48,-4902.234,-4914.42000000001,-5199.598,-5017.06199999999,-5078.08000000001,-5108.604,-5151.196,-5156.72,-5239.628,-5296.96400000001,-5305.344,-5210.762,-5222.97400000001,-5246.884,-5218.46400000002,-5356.976,-5082.68,-5079.24399999999,-5028.35,-5078.524,-5201.214,-5078.256,-5216.67,-4983.93600000001,-4451.85599999999,-4806.50599999998,-5003.904,-5019.39,-4838.38400000004,-4647.38000000001,-5231.80400000001,-5131.56599999998,-4550.38999999999,-4123.69999999998,-4736.858,-5846.21,-5775.63399999993,-5177.728,-5311.86400000001,-5585.39999999997,-6108.07200000003,-6353.338,-6126.80800000001,-5979.17599999999,-4356.33000000008,-2920.34399999999,-3451.23800000004,-5313.56800000001,-6497.31600000005,-6251.46400000001,-6097.102,-5983.49,-5935.278,-5885.696,-5894.824,-5854.078,-5766.168,-5821.692,-5798.75,-5850.71,-5897.672,-5870.288,-5821.486,-5756.626,-5718.832,-5716.984,-5698.768,-5681.756,-5676.236,-5616.054,-5565.518,-5559.114,-5543.376,-5515.56,-5464.608,-5363.99400000001,-5312.484,-5267.852,-5117.768,-5105.936,-4963.238,-4853.44399999999,-4799.79200000008,-5113.214,-5125.396,-5002.434,-4874.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5242.296,-5227.432,-5239.99,-5220.128,-5225.24,-5258.948,-5287.348,-5199.16400000001,-5189.582,-5227.436,-5244.524,-5222.452,-5209.928,-5192.16,-5056.624,-4932.77799999999,-4982.81199999999,-5026.816,-5030.128,-5017.496,-4904.46400000001,-5033.58,-5133.528,-5127.54,-5104.13,-5080.106,-5072.994,-5107.66399999999,-5076.748,-5100.568,-5135.544,-5192.684,-5256.396,-5253.504,-5285.682,-5300.964,-5298.16,-5331.146,-5357.03,-5408.536,-5442.572,-5360.692,-5273.334,-5335.288,-5366.732,-5300.18399999999,-5234.064,-5105.872,-5285.636,-5283.664,-5222.828,-5169.432,-5116.8,-5071.706,-5071.718,-5127.196,-5137.298,-5176.832,-5408.578,-5429.698,-5429.904,-5451.77000000001,-5395.072,-5390.394,-5440.732,-5514.062,-5446.83,-5339.88000000001,-4901.96999999996,-4733.236,-5032.456,-4842.90400000001,-4649.12,-4845.61599999999,-4889.634,-4880,-5005.828,-5118.40000000001,-5381.8,-5244.896,-5119.312,-5005.53,-5423.81800000001,-5534.55,-4914.35399999997,-4762.6,-4709.44999999999,-4751.70799999999,-4877.08199999999,-4969.33600000001,-5083.88599999999,-4843.744,-4434.88600000001,-4824.51600000001,-4940.04800000001,-4815.57,-4934.11199999999,-4858.79999999999,-5146.248,-5588.63199999997,-4876.64199999999,-4311.62400000003,-4494.232,-6040.00600000008,-5214.73999999999,-4653.036,-4761.564,-5255.78399999997,-5848.50200000002,-6349.24,-5867.52599999998,-5466.21800000012,-3660.64400000002,-3491.08799999995,-4169.32799999997,-5496.5939999999,-6481.92800000002,-6317.88399999999,-6092.59000000002,-5878.354,-5953.228,-5938.372,-5923.704,-5883.04000000001,-5802.648,-5753.99,-5721.62,-5752.35,-5775.504,-5829.37599999999,-5777.798,-5750.052,-5709.632,-5694.502,-5686.608,-5660.888,-5616.544,-5549.244,-5522.442,-5489.094,-5463.232,-5450.204,-5396,-5306.084,-5288.992,-5245.61999999999,-5105.70400000001,-5074.24,-4989.67600000001,-4878.44800000001,-4973.558,-4980.426,-4956.25,-4912.782,-4963.28000000001,-4977.958,-4811.092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5295.396,-5241.236,-5157.89400000001,-5231.124,-5212.774,-5200.29,-5216.042,-5244.734,-5245.462,-5195.594,-5187.876,-5175.278,-5179.424,-5185.634,-5163.83,-5170.062,-5111.988,-4964.224,-4920.352,-4991.41,-4988.26,-4968.536,-4967.74,-5029.41,-5124.384,-5118.46,-5150.032,-5079.048,-5055.918,-5053.498,-5061.512,-5078.292,-5129.728,-5181.544,-5251.328,-5225.712,-5204.974,-5253.89,-5304.456,-5343.628,-5372.816,-5403.982,-5442.98,-5459.182,-5390.958,-5374.82,-5316.22399999999,-5203.514,-5124.048,-5013.308,-5159.384,-5088.044,-5014.73599999998,-5210.67,-5158.384,-5144.448,-4976.96400000001,-4966.166,-4996.542,-5192.35400000002,-5484.396,-5476.572,-5454.296,-5430.408,-5393.478,-5274.31199999999,-5281.51999999999,-5350.724,-5279.37999999999,-5131.40400000002,-4687.74599999999,-4760.194,-5072.65200000002,-4930.30799999999,-4657.07,-4741.528,-4904.25199999999,-4905.418,-4986.806,-4922.386,-5132.20000000001,-5063.28199999999,-5015.504,-4952.656,-5327.63400000001,-5244.008,-4876.53600000001,-4688.124,-4779.68799999999,-4859.982,-4959.788,-4982.27599999999,-5003.164,-4939.92200000001,-4446.46400000008,-4411.70999999996,-4568.07600000001,-4604.11799999996,-4759.632,-4820.066,-4819.08800000001,-5433.79199999997,-5511.624,-5408.29600000001,-5289.75200000001,-5945.95000000003,-5366.67400000002,-5174.30200000001,-5274.90400000001,-5252.13399999998,-5779.09600000001,-6244.70999999999,-5782.49400000001,-4771.56999999997,-3228.76199999999,-3706.17000000002,-5070.834,-5802.466,-5709.44800000002,-5891.89599999997,-6139.72000000002,-5919.792,-5976.6,-5955.94,-5917.566,-5884.056,-5841.432,-5832.462,-5793.342,-5759.528,-5754.952,-5797.944,-5801.772,-5745.84,-5678.504,-5680.88,-5656.08,-5603.4,-5559.338,-5499.866,-5497.656,-5481.1,-5447.342,-5381.47599999999,-5318.086,-5254.836,-5209.416,-5107.80399999999,-4943.92599999999,-5039.334,-5018.192,-4896.00799999999,-4921.552,-4942.308,-4945.604,-4908.014,-5052.94399999999,-5118.94599999999,-4688.538,-4706.06600000001,-4861.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5327.168,-5307.376,-5256.248,-5157.73399999999,-5114.876,-5229.814,-5246.06,-5240.426,-5236.308,-5233.706,-5216.136,-5177.166,-5153.894,-5114.11,-5089.286,-5088.966,-5109.192,-5137.368,-5144.952,-5056.768,-4970.028,-4974.016,-4957.724,-4943.2,-4974.48,-5006.74,-5087.104,-5131.412,-5158.71,-5103.352,-5024.098,-5029.138,-5032.608,-5045.166,-5101.59,-5168.27,-5228.022,-5216.964,-5204.412,-5275.502,-5298.224,-5338.628,-5368.794,-5394.164,-5442.96,-5457.192,-5438.888,-5365.82000000001,-5331.07,-5272.882,-5295.368,-5241.57,-5074.682,-5003.01600000001,-4758.264,-4998.21799999999,-5167.51999999999,-5095.31399999998,-4888.72199999999,-4922.66199999999,-5048.946,-5301.07199999999,-5253.60399999999,-5352.968,-5387.524,-5405.012,-5416.712,-5248.95600000002,-5012.352,-5095.92,-5058.95200000001,-4780.324,-4670.536,-4841.05800000002,-5153.30800000001,-5036.63199999997,-4762.506,-4728.278,-4819.40200000001,-4940.216,-4997.21,-4906.00999999998,-4881.56,-4836.45,-4836.23200000001,-4897.63200000001,-4743.552,-4667.70400000002,-4797.436,-4761.868,-4871.998,-5078.46999999999,-5127.884,-5108.11600000001,-4954.96,-4962.228,-4553.88000000001,-3352.55000000001,-3480.12199999993,-4686.844,-4726.21999999999,-4847.80600000001,-4841.674,-5499.52400000005,-5721.816,-5782.73600000002,-5840.364,-5796.92599999998,-5330.564,-5546.99600000002,-5854.63800000001,-5484.61799999999,-5833.234,-6229.148,-5945.028,-4856.592,-3295.30800000003,-3148.606,-5114.80599999996,-5160.75999999998,-5328.11200000001,-5733.33999999998,-6075.492,-6097.416,-5965.17199999999,-5734.45199999998,-5740.27400000001,-5764.168,-5865.87,-5899.064,-5855.87,-5797.61,-5737.708,-5756.592,-5771.9,-5708.34800000001,-5661.422,-5662.468,-5615.084,-5540.68,-5509.194,-5457.254,-5470.81,-5456.112,-5395.432,-5323.672,-5255.27,-5192.472,-5151.008,-4880.20599999998,-4846.666,-5001.242,-4944.324,-4874.852,-4885.286,-4905.972,-4920.056,-4955.40599999999,-5094.922,-5088.76799999999,-4659.60000000001,-4752.95000000002,-4976.032,-4871.978,-4894.878,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5299.39,-5284.84,-5284.552,-5271.568,-5197.78799999999,-5181.92599999999,-5168.944,-5261.668,-5269.314,-5267.782,-5249.466,-5238.806,-5218.044,-5161.336,-5115.602,-5080.544,-5071.7,-5021.242,-5048.216,-5083.648,-5115.184,-5077.42000000001,-5002.09600000001,-4992.066,-4940.52,-4930.726,-4946.908,-4991.658,-5062.48,-5062.644,-5008.432,-5010.358,-4993.858,-4988.938,-5005.6,-5021.824,-5114.984,-5123.936,-5167.738,-5180.172,-5227.234,-5274.218,-5290.74,-5329.584,-5358.53,-5375.434,-5414.22,-5453.812,-5391.464,-5354.638,-5365.434,-5355.866,-5365.296,-5384.052,-5211.142,-5071.718,-4899.546,-5093.90400000002,-5119.36600000001,-4701.782,-4558.00799999999,-4872.51399999999,-5167.90999999999,-5275.778,-4977.17599999998,-5114.262,-5249.68799999999,-5341.08,-5364.608,-5251.46800000001,-4899.688,-4982.98000000001,-5069.242,-4847.218,-4859.51199999999,-4966.376,-5147.03000000002,-5140.61599999999,-4856.686,-4925.14600000001,-5166.95400000002,-5301.404,-5310.784,-5258.548,-5238.09199999999,-5116.666,-4989.028,-4990.644,-4836.54400000001,-4517.36,-4513.996,-4596.022,-4853.88600000002,-4970.45999999999,-5019.14600000001,-5009.542,-4894.298,-4920.896,-4886.012,-3473.69199999999,-3833.24599999996,-4710.128,-4731.862,-4815.684,-4952.99999999997,-5372.76999999998,-5528.02,-5510.74400000001,-5644.86200000001,-5583.36200000001,-5341.414,-5343.44199999996,-5685.56999999999,-5480.872,-5745.09599999998,-6127.34599999999,-5849.50400000001,-4910.39999999996,-3445.07799999999,-2814.09599999999,-4041.502,-4869.972,-5162.77800000001,-5669.17200000001,-5841.03999999999,-6071.172,-5886.30399999999,-5620.22600000001,-5526.40800000001,-5661.65,-5817.602,-5868.02,-5839.696,-5826.988,-5752.27,-5721.088,-5706.808,-5690.16,-5688.302,-5682.842,-5593.06,-5497.214,-5448.102,-5429.578,-5440.55,-5387.426,-5330.71199999999,-5259.45,-5191.664,-5127.584,-5118.92,-4955.55400000002,-4959.22000000001,-4986.468,-4906.682,-4869.288,-4810.33599999999,-4817.102,-4862.68,-4860.59,-4882.038,-4947.502,-4660.496,-4900.62199999998,-5021.95399999999,-4863.43000000001,-4870.556,-4985.64399999999,-5151.904,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4778.16400000006,-5273.968,-5258.582,-5235.78,-5245.576,-4919.99399999998,-4755.528,-5238.86,-5254.392,-5266.574,-5233.236,-5195.528,-5143.772,-5175.96,-5214.538,-5138.904,-5114.714,-5087.098,-5062.98,-4975.46399999999,-5001.364,-5035.534,-5070.292,-5083.696,-5048.544,-4992.51799999999,-4939.73,-4937.682,-4949.494,-4986.574,-5046.58,-5027.662,-4949.372,-4904.424,-4954.852,-4967.69,-4988.448,-5036.20399999999,-5149.178,-5098.672,-5110.808,-5169.408,-5236.146,-5266.798,-5280.33,-5312.62,-5341.996,-5354.354,-5394.496,-5452.482,-5391.424,-5351.812,-5359.184,-5350.794,-5375.264,-5384.412,-5255.73200000001,-5114.68399999999,-5061.582,-5098.664,-5183.21599999997,-4643.44599999997,-4625.648,-4970.96399999998,-5299.03199999999,-5210.002,-4955.81999999999,-4811.984,-4988.12399999999,-5130.26799999999,-5210.884,-5141.00399999999,-5025.568,-5081.746,-5159.722,-5126.218,-5111.31,-5217.974,-5173.16,-5135.96799999999,-4948.798,-5342.70600000002,-5595.24199999999,-5698.85599999999,-5676.758,-5595.016,-5632.172,-5476.55800000001,-5302.924,-5108.376,-4973.088,-4681.29800000002,-4286.376,-4781.336,-5028.756,-4779.43000000001,-4797.808,-4759.542,-4768.582,-4864.96,-4866.444,-4354.98600000002,-4764.236,-4686.24,-4718.134,-4039.67599999999,-4300.11199999998,-4926.46800000011,-5158.88200000001,-5157.56200000002,-5424.722,-5498.13800000001,-5422.13799999998,-5370.816,-5356.048,-5214.62000000001,-5556.41000000001,-5887.54400000001,-5870.59800000002,-4742.83,-4167.76999999991,-3341.36600000002,-3693.24999999997,-4552.32000000001,-5317.31599999995,-5637.922,-5562.88799999999,-5968.14999999998,-5862.9,-5564.24000000002,-5395.27,-5549.224,-5731.33600000001,-5851.24,-5893.288,-5842.35999999999,-5754.736,-5721.09,-5688.82,-5703.666,-5714.798,-5697.148,-5551.5,-5495.182,-5474.77,-5445.818,-5413.692,-5324.562,-5254.368,-5255.928,-5216.348,-5119.388,-5108.232,-5101.506,-5108.264,-5009.488,-4880.476,-4814.63599999999,-4652.868,-4714.04,-4764.992,-4774.892,-4823.508,-4791.392,-4835.776,-4938.54,-4892.992,-4859.89,-4899.448,-4947.2,-5254.48199999999,-5621.45199999999,-5678.67199999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
